1680.75231224336	10708.4638946606	43755.7978134867	66233.2598745637	96966.0161751684
1675.72950590899	10706.0256944763	43796.1443149446	66232.4150907176	96890.7522111538
1670.97670789694	10704.9380171302	43810.0699379924	66226.730061167	96837.4804779316
1665.28598874934	10694.48285306	43826.7721215398	66259.1448859862	96744.5234634959
1660.06792932952	10687.9319991569	43808.4383507496	66295.0808733947	96695.1579904701
1658.15439126664	10677.8547647399	43796.651045201	66355.0406090749	96616.3948764542
1659.03817953776	10680.4920831931	43766.333349521	66393.7794845213	96609.5936781084
1660.64439966578	10677.0244912039	43744.8279454326	66437.3222790817	96608.702423103
1663.54904266627	10679.4518789139	43713.9006369357	66448.5436498191	96672.2098427925
1663.33996078983	10673.112726728	43708.8315390913	66448.6353393696	96712.0392714347
1663.50160123218	10673.7501606133	43714.0403822131	66414.3626759744	96791.7941727983
1662.65964647952	10670.7753667255	43740.055441537	66371.0879518353	96843.8052463888
1666.4868006728	10671.423022851	43767.8279364976	66321.0430450978	96897.0518329119
1664.45299938462	10670.4378887662	43802.1190211525	66285.0756728167	96898.5029894018
1657.45358618978	10678.0904932315	43835.024044232	66253.9499264808	96918.4098626903
1644.02294671293	10686.0810826495	43864.7688216723	66228.3709139889	96903.1817187206
1633.28278426909	10692.0106460338	43883.8227975636	66231.7563170755	96867.1559011495
1614.05128438962	10694.0087504941	43883.1018252277	66253.0837092909	96809.448963208
1598.2502294078	10697.4931510326	43879.1772704518	66289.5817818714	96781.38639103
1583.69047247312	10701.5809891833	43866.4901043035	66318.5505323008	96768.9646805612
1580.07092566049	10701.9510438442	43852.4728166304	66368.5248225924	96727.77983902
1575.98619855209	10706.6280468413	43816.149028558	66405.2908112165	96722.5756438112
1577.47984166425	10701.477346269	43798.6509518476	66445.4040632843	96713.2944480242
1579.54960715037	10700.8849793675	43778.9798376687	66442.6875767502	96730.3019486119
1583.506936049	10704.1001451797	43781.2075061831	66436.4702903023	96749.0211430166
1587.65413518653	10719.2369699121	43777.3927434377	66403.4992392853	96809.0557054172
1598.90903349479	10732.0632511542	43797.0390657855	66384.3087271022	96816.5598088905
1606.84567232136	10747.55382117	43811.120649827	66338.0206081064	96821.8835209062
1610.0159773827	10752.2514752271	43847.3290706506	66306.8433071884	96793.3628043103
1613.46209362798	10760.6814838994	43860.2825135485	66270.0117075231	96796.4101785591
1616.41408403008	10763.1388324305	43879.7425178283	66273.2833405272	96744.2183697673
1615.97089496141	10770.894759966	43871.8328038777	66275.7948392492	96715.9374946872
1610.45031012031	10768.2859033586	43867.4246945751	66305.9952575758	96652.046070707
1605.39550697204	10770.9337639951	43842.0067133811	66336.2425400479	96661.819555919
1601.32455434895	10766.5221672478	43821.2870887527	66383.2519857775	96638.7697927557
1607.81021621119	10769.6612448588	43791.7994260202	66413.3990001834	96688.7528901964
1616.41884941557	10769.6308440478	43772.0098238228	66434.9007560388	96739.8448938268
1627.94310130872	10772.8506773269	43746.0575047645	66434.4578839678	96792.1168270143
1633.70863871152	10771.7379446409	43732.6857863588	66420.2266928953	96813.7143010404
1645.86496090032	10773.7492294665	43742.6731039816	66387.014010973	96868.1745128805
1656.98680664861	10772.3131875796	43768.0408403159	66339.9019171577	96912.9834891734
1666.8107883977	10767.9395297127	43794.500116754	66292.9361574782	96929.2760641177
1664.96530664151	10762.1442369543	43807.8064678259	66248.999764615	96901.2523249579
1667.16735586865	10755.7987206821	43826.5465861307	66224.5852380994	96873.6647908688
1671.59920848686	10749.6196200889	43836.7223078875	66204.3549529639	96835.4514631918
1680.92069542674	10741.462661872	43849.4700090797	66212.4780975275	96791.3191399073
1685.24849343217	10736.0253033601	43835.9534762557	66225.3946151852	96779.6112622851
1691.12395974339	10723.2438589337	43821.1884387434	66266.5459786347	96753.1531502509
1692.24279860088	10711.7647260776	43790.0735134706	66288.8687637337	96722.9724485501
1693.20902128875	10693.6027754709	43776.59886555	66327.2550482513	96683.3402450767
1697.95932017509	10683.4487147013	43746.265087517	66344.0513483231	96724.0033062867
1706.18378641926	10670.4595504217	43735.9606858472	66361.8185958999	96746.8624931382
1717.27813628976	10665.3711041854	43720.6732132167	66341.1570929056	96799.4184999929
1724.62607419491	10653.4561852835	43736.2098590545	66331.6021782133	96799.8061940503
1729.2129693626	10649.8917732924	43741.4686921656	66302.6026797779	96850.0521673782
1730.88304124051	10646.2466493698	43775.009528623	66290.4081291116	96840.4211571086
1729.40599717744	10652.9356485128	43799.1309054423	66251.4863397267	96890.045550172
1720.31931107718	10660.9169475008	43828.4138612968	66226.3303821376	96885.8886284115
1710.42193990143	10674.9593622696	43831.7549958961	66206.9274772383	96915.4920567498
1695.60133042405	10682.6841710898	43839.1793141246	66218.0907255248	96860.2094195101
1680.85536928005	10690.1894199824	43835.6109629666	66230.7704614726	96860.2506923236
1663.11440382183	10692.2725114245	43830.3648519392	66258.0333543864	96845.9241956947
1650.61569311829	10694.570117935	43806.9221800365	66291.2359304025	96874.8316041432
1636.24972838681	10700.9844294574	43781.2694369623	66335.3481912522	96878.1400159553
1629.96316855619	10710.4285901612	43759.44046957	66374.2549455124	96925.7853698626
1624.87677041646	10712.7655814346	43751.8286185242	66391.4757863934	96955.296884225
1625.67107111616	10713.8830016118	43746.4072192742	66393.9649434755	96986.54460892
1626.97925515037	10715.3165538035	43736.3749690953	66373.6489351869	97024.9949014463
1634.27577911375	10721.4018163807	43749.2534919829	66342.2504613338	97087.6377172504
1640.0837881639	10729.4541046525	43770.5472620753	66291.2020450181	97111.7066505477
1645.26998403408	10735.4022248627	43806.8866574621	66262.5614257827	97090.8148565853
1639.04591345993	10744.9178125135	43817.7087093352	66239.0568577287	97093.9119504832
1633.68173633494	10748.5331643236	43838.6611919766	66245.8639634882	97065.1568778889
1627.35087356244	10756.732468374	43846.9898582015	66245.5177848625	97048.6543077723
1618.7393615381	10760.3113690913	43862.081710651	66278.0311667724	96979.4625058935
1608.36228901428	10771.6000017726	43843.4744345149	66307.4593379023	96949.5745464726
1603.15526624667	10777.9468278909	43825.9100913328	66362.6601820719	96890.5766013297
1604.27587315758	10782.8019539466	43789.3521779004	66387.2940934201	96879.3525007045
1612.47246209709	10782.9550328778	43775.5774578685	66416.7775613481	96865.7673937144
1621.92781207337	10788.1201173769	43749.0259184276	66415.7996919478	96927.0350646474
1633.28371751496	10787.4513804242	43737.9938023492	66418.2202663244	96933.2582842016
1643.77404283119	10797.842597004	43712.1691502321	66385.39757806	96987.6272610104
1652.27029676269	10809.9828200085	43725.2280679577	66370.785417132	97022.2208560622
1660.51669992828	10832.492489722	43760.6744652851	66370.5135011308	97123.2709517676
1662.96508279923	10847.8486019379	43832.8602983569	66393.9083553952	97186.5468359385
1662.89520547004	10867.0664598042	43904.8652603642	66403.2957548297	97278.3663846925
1660.98673236497	10871.3463756431	43958.0249642064	66421.8081802009	97281.4817041615
1658.04987342194	10866.1190032196	43953.9374879286	66434.4391052658	97248.9990667676
1644.22251437741	10848.7621723213	43909.3232802768	66422.4651670276	97166.8307347493
1632.04804384346	10823.1566587307	43836.794695753	66358.1513134025	97067.2883306202
1621.77294078232	10789.4846270964	43722.3793216672	66252.8065847213	96913.6719245841
