dt	pCa	delta_hsl	mode
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	0	-2
0.001	4.5	-0.0274358180695344	-2
0.001	4.5	-0.0284222243067234	-2
0.001	4.5	-0.0685317087220483	-2
0.001	4.5	-0.0267504443822872	-2
0.001	4.5	-0.0332128799898328	-2
0.001	4.5	-0.0278135255096004	-2
0.001	4.5	0.00253283940810434	-2
0.001	4.5	0.037323001011373	-2
0.001	4.5	0.0780644504975498	-2
0.001	4.5	0.0216397615006372	-2
0.001	4.5	-0.00525238621708013	-2
0.001	4.5	0.0257027951811324	-2
0.001	4.5	0.0258676933394781	-2
0.001	4.5	0.0447765824121689	-2
0.001	4.5	-0.0349120184857838	-2
0.001	4.5	-0.0304030448512549	-2
0.001	4.5	-0.0271093827327604	-2
0.001	4.5	0.00761791635932241	-2
0.001	4.5	0.00157669599911969	-2
0.001	4.5	0.0301376129086748	-2
0.001	4.5	0.0280323436472827	-2
0.001	4.5	0.0405658211298032	-2
0.001	4.5	-0.0300869082061581	-2
0.001	4.5	-0.0213493736880537	-2
0.001	4.5	-0.0384189087822051	-2
0.001	4.5	0.0263007637804549	-2
0.001	4.5	-0.0314774656083046	-2
0.001	4.5	-0.0945600538132112	-2
0.001	4.5	-0.0181679800621168	-2
0.001	4.5	0.0332299412698376	-2
0.001	4.5	-0.0395090192484986	-2
0.001	4.5	-0.0328015697564297	-2
0.001	4.5	0.0121132261192543	-2
0.001	4.5	0.135759885462448	-2
0.001	4.5	-0.0117932129298879	-2
0.001	4.5	-0.0260026719129201	-2
0.001	4.5	0.0252212840414359	-2
0.001	4.5	0.0297305953154137	-2
0.001	4.5	0.0340154088296458	-2
0.001	4.5	-0.00569458832342207	-2
0.001	4.5	-0.01850441848228	-2
0.001	4.5	0.000488301748418962	-2
0.001	4.5	-0.0125762581749314	-2
0.001	4.5	-0.0269169046464413	-2
0.001	4.5	0.0226185351327786	-2
0.001	4.5	0.0219330871934744	-2
0.001	4.5	0.019793332513018	-2
0.001	4.5	-0.0847224785964045	-2
0.001	4.5	-0.00257083010797032	-2
0.001	4.5	-0.0272752153528018	-2
0.001	4.5	-0.00746901332718153	-2
0.001	4.5	-0.0222222351276287	-2
0.001	4.5	-0.0666579015501156	-2
0.001	4.5	-0.0552225874346277	-2
0.001	4.5	0.00255194613691856	-2
0.001	4.5	-0.0633707652523299	-2
0.001	4.5	-0.0246052244328894	-2
0.001	4.5	0.0141617678143575	-2
0.001	4.5	0.087504823470681	-2
0.001	4.5	0.0377407193821	-2
0.001	4.5	-0.0158655295842891	-2
0.001	4.5	0.0597356547675645	-2
0.001	4.5	0.045819730225503	-2
0.001	4.5	0.0375278246394828	-2
0.001	4.5	-0.0530447215699041	-2
0.001	4.5	-0.0420747427406241	-2
0.001	4.5	-0.0117277193562586	-2
0.001	4.5	-0.00260396917292383	-2
0.001	4.5	-0.0449539536014072	-2
0.001	4.5	0.00309277948076669	-2
0.001	4.5	0.00486242850251983	-2
0.001	4.5	0.0636118983895813	-2
0.001	4.5	-0.0195988271916576	-2
0.001	4.5	-0.000671678990329383	-2
0.001	4.5	0.059696693180058	-2
0.001	4.5	-0.00707206746460542	-2
0.001	4.5	-0.0458509036982377	-2
0.001	4.5	-0.0896169323748381	-2
0.001	4.5	-0.0592377071895953	-2
0.001	4.5	-0.0268066437749894	-2
0.001	4.5	-0.0606392077393139	-2
0.001	4.5	-0.039206559088143	-2
0.001	4.5	0.0278437210904485	-2
0.001	4.5	0.0739136012373365	-2
0.001	4.5	0.0123217105392541	-2
0.001	4.5	-0.0161985453801208	-2
0.001	4.5	0.0496703412984516	-2
0.001	4.5	0.0555052235583844	-2
0.001	4.5	0.0317618305562064	-2
0.001	4.5	0.0263047510036358	-2
0.001	4.5	-0.0287430374626183	-2
0.001	4.5	-0.0263496822174147	-2
0.001	4.5	-0.00392663590309894	-2
0.001	4.5	-0.0510602682531953	-2
0.001	4.5	0.0360775569592988	-2
0.001	4.5	0.0176657692663866	-2
0.001	4.5	0.0285454289428344	-2
0.001	4.5	0.0119841120986166	-2
0.001	4.5	0.109045198599006	-2
0.001	4.5	0.193612153074127	-2
0.001	4.5	0.289174800186402	-2
0.001	4.5	0.319409980978662	-2
0.001	4.5	0.374190310267522	-2
0.001	4.5	0.484111291374347	-2
0.001	4.5	0.572887307728479	-2
0.001	4.5	0.549695261113584	-2
0.001	4.5	0.590846006206903	-2
0.001	4.5	0.623539954560101	-2
0.001	4.5	0.633082410814268	-2
0.001	4.5	0.595924550332029	-2
0.001	4.5	0.58003032843294	-2
0.001	4.5	0.578292219943023	-2
0.001	4.5	0.603931513762063	-2
0.001	4.5	0.559825237367932	-2
0.001	4.5	0.550614940904779	-2
0.001	4.5	0.569616962319742	-2
0.001	4.5	0.561024698061374	-2
0.001	4.5	0.564403291115696	-2
0.001	4.5	0.555126132309397	-2
0.001	4.5	0.595561245089584	-2
0.001	4.5	0.608748114415221	-2
0.001	4.5	0.593090601319545	-2
0.001	4.5	0.512201081297462	-2
0.001	4.5	0.564568923393608	-2
0.001	4.5	0.52181811655737	-2
0.001	4.5	0.545739787191678	-2
0.001	4.5	0.510973773086107	-2
0.001	4.5	0.483505865295001	-2
0.001	4.5	0.462380378533453	-2
0.001	4.5	0.514797787727048	-2
0.001	4.5	0.522913760941947	-2
0.001	4.5	0.543662718497671	-2
0.001	4.5	0.595592988765702	-2
0.001	4.5	0.622699042742397	-2
0.001	4.5	0.560315151658642	-2
0.001	4.5	0.563084311795819	-2
0.001	4.5	0.605359826496169	-2
0.001	4.5	0.586317330421934	-2
0.001	4.5	0.582244334286543	-2
0.001	4.5	0.487246554536341	-2
0.001	4.5	0.521672012706858	-2
0.001	4.5	0.529963191178012	-2
0.001	4.5	0.526087129684583	-2
0.001	4.5	0.484266375584184	-2
0.001	4.5	0.547626463876213	-2
0.001	4.5	0.594127049589815	-2
0.001	4.5	0.582354375202385	-2
0.001	4.5	0.523325404611342	-2
0.001	4.5	0.561753376411161	-2
0.001	4.5	0.560093077615875	-2
0.001	4.5	0.562812092047807	-2
0.001	4.5	0.527743815321628	-2
0.001	4.5	0.528926611214729	-2
0.001	4.5	0.515765171294788	-2
0.001	4.5	0.532781852566131	-2
0.001	4.5	0.491384988205482	-2
0.001	4.5	0.558671944965226	-2
0.001	4.5	0.570964418202948	-2
0.001	4.5	0.62341690823564	-2
0.001	4.5	0.533666469730179	-2
0.001	4.5	0.54069120047734	-2
0.001	4.5	0.57793089290135	-2
0.001	4.5	0.556228637351296	-2
0.001	4.5	0.52367048154747	-2
0.001	4.5	0.531625462569536	-2
0.001	4.5	0.532776198162537	-2
0.001	4.5	0.54557015087812	-2
0.001	4.5	0.552479906416693	-2
0.001	4.5	0.534336181727667	-2
0.001	4.5	0.589935554750127	-2
0.001	4.5	0.553811780466049	-2
0.001	4.5	0.561240429812642	-2
0.001	4.5	0.494574178351058	-2
0.001	4.5	0.555583612233249	-2
0.001	4.5	0.507891596312675	-2
0.001	4.5	0.479541709425803	-2
0.001	4.5	0.516570279361531	-2
0.001	4.5	0.513327862728374	-2
0.001	4.5	0.597533299627457	-2
0.001	4.5	0.623020745527583	-2
0.001	4.5	0.52605567040996	-2
0.001	4.5	0.484646288185559	-2
0.001	4.5	0.425560880033345	-2
0.001	4.5	0.322568926509348	-2
0.001	4.5	0.135601335198771	-2
0.001	4.5	-0.054376208945996	-2
0.001	4.5	-0.149879306892899	-2
0.001	4.5	-0.267929577644054	-2
0.001	4.5	-0.365674066635847	-2
0.001	4.5	-0.470156227319194	-2
0.001	4.5	-0.516214563292351	-2
0.001	4.5	-0.474785892210548	-2
0.001	4.5	-0.49023372864167	-2
0.001	4.5	-0.483475721551486	-2
0.001	4.5	-0.449849003939107	-2
0.001	4.5	-0.507968757347726	-2
0.001	4.5	-0.528523061076157	-2
0.001	4.5	-0.57137489624688	-2
0.001	4.5	-0.504717028320783	-2
0.001	4.5	-0.543219458641943	-2
0.001	4.5	-0.547101481355639	-2
0.001	4.5	-0.556229267797789	-2
0.001	4.5	-0.58700210728648	-2
0.001	4.5	-0.580211125047981	-2
0.001	4.5	-0.523279799519969	-2
0.001	4.5	-0.590684750627588	-2
0.001	4.5	-0.579945044446276	-2
0.001	4.5	-0.515852551165153	-2
0.001	4.5	-0.475314302958168	-2
0.001	4.5	-0.560203271239743	-2
0.001	4.5	-0.566015363563793	-2
0.001	4.5	-0.483177002039611	-2
0.001	4.5	-0.494370668853207	-2
0.001	4.5	-0.518766664939449	-2
0.001	4.5	-0.533460511298472	-2
0.001	4.5	-0.518567291170712	-2
0.001	4.5	-0.519343538802104	-2
0.001	4.5	-0.520563348903579	-2
0.001	4.5	-0.582544597692049	-2
0.001	4.5	-0.539238720631147	-2
0.001	4.5	-0.507109754519888	-2
0.001	4.5	-0.489260256362741	-2
0.001	4.5	-0.615225684939105	-2
0.001	4.5	-0.555265093902563	-2
0.001	4.5	-0.563991263574508	-2
0.001	4.5	-0.557190558451794	-2
0.001	4.5	-0.597078013656301	-2
0.001	4.5	-0.578243337931553	-2
0.001	4.5	-0.576075728729393	-2
0.001	4.5	-0.550773514984712	-2
0.001	4.5	-0.60405066392741	-2
0.001	4.5	-0.578883141552524	-2
0.001	4.5	-0.53520579006522	-2
0.001	4.5	-0.495174511824416	-2
0.001	4.5	-0.571721514273804	-2
0.001	4.5	-0.562664385462085	-2
0.001	4.5	-0.510705029198562	-2
0.001	4.5	-0.513564359983775	-2
0.001	4.5	-0.576860819422564	-2
0.001	4.5	-0.590651853934332	-2
0.001	4.5	-0.56148949676799	-2
0.001	4.5	-0.524879656718667	-2
0.001	4.5	-0.530536061005478	-2
0.001	4.5	-0.546366368250347	-2
0.001	4.5	-0.516532455379547	-2
0.001	4.5	-0.524152036117812	-2
0.001	4.5	-0.530428781445153	-2
0.001	4.5	-0.538210144535242	-2
0.001	4.5	-0.516320712252536	-2
0.001	4.5	-0.545714783687345	-2
0.001	4.5	-0.553750865333996	-2
0.001	4.5	-0.636431898260298	-2
0.001	4.5	-0.6507637871307	-2
0.001	4.5	-0.603438985221374	-2
0.001	4.5	-0.588020122704393	-2
0.001	4.5	-0.620832652421768	-2
0.001	4.5	-0.599092069933931	-2
0.001	4.5	-0.500504576041976	-2
0.001	4.5	-0.4852899123116	-2
0.001	4.5	-0.512143328204047	-2
0.001	4.5	-0.572487327317504	-2
0.001	4.5	-0.492768445378942	-2
0.001	4.5	-0.513258342703693	-2
0.001	4.5	-0.54077466877834	-2
0.001	4.5	-0.619911651495158	-2
0.001	4.5	-0.605212813402431	-2
0.001	4.5	-0.584789320294931	-2
0.001	4.5	-0.450691837918384	-2
0.001	4.5	-0.373471094217393	-2
0.001	4.5	-0.170357033799974	-2
0.001	4.5	-0.00641347233840861	-2
0.001	4.5	0.133041665392739	-2
0.001	4.5	0.193828674985525	-2
0.001	4.5	0.382412603363491	-2
0.001	4.5	0.461819875262336	-2
0.001	4.5	0.510666111042383	-2
0.001	4.5	0.482420697528369	-2
0.001	4.5	0.483312850628863	-2
0.001	4.5	0.450460618199941	-2
0.001	4.5	0.515333742816665	-2
0.001	4.5	0.459484456639984	-2
0.001	4.5	0.560378860368019	-2
0.001	4.5	0.572791848337147	-2
0.001	4.5	0.644872690067132	-2
0.001	4.5	0.603462523287135	-2
0.001	4.5	0.601057270818728	-2
0.001	4.5	0.584879098664032	-2
0.001	4.5	0.57102526188396	-2
0.001	4.5	0.525572951614322	-2
0.001	4.5	0.505888155352523	-2
0.001	4.5	0.538809697655779	-2
0.001	4.5	0.58715774628854	-2
0.001	4.5	0.541547373301	-2
0.001	4.5	0.513247808645474	-2
0.001	4.5	0.58679408519356	-2
0.001	4.5	0.585889977429815	-2
0.001	4.5	0.630145402028575	-2
0.001	4.5	0.536875897204936	-2
0.001	4.5	0.569524961978004	-2
0.001	4.5	0.543925481550104	-2
0.001	4.5	0.533735996759333	-2
0.001	4.5	0.513072644017939	-2
0.001	4.5	0.489423303810327	-2
0.001	4.5	0.486829685166867	-2
0.001	4.5	0.5509490887016	-2
0.001	4.5	0.545471586889335	-2
0.001	4.5	0.551782939519853	-2
0.001	4.5	0.590945905341414	-2
0.001	4.5	0.619146963448884	-2
0.001	4.5	0.536641408972628	-2
0.001	4.5	0.564546190897545	-2
0.001	4.5	0.61728448469762	-2
0.001	4.5	0.578674432973912	-2
0.001	4.5	0.521175719700523	-2
0.001	4.5	0.494684558306517	-2
0.001	4.5	0.524542649496652	-2
0.001	4.5	0.55626042025574	-2
0.001	4.5	0.548041991095715	-2
0.001	4.5	0.568813564864286	-2
0.001	4.5	0.609217361271476	-2
0.001	4.5	0.605578931836362	-2
0.001	4.5	0.604135880666263	-2
0.001	4.5	0.516797322722141	-2
0.001	4.5	0.513783349041205	-2
0.001	4.5	0.508667556741102	-2
0.001	4.5	0.500664282124262	-2
0.001	4.5	0.448633209080072	-2
0.001	4.5	0.455312785837577	-2
0.001	4.5	0.466213856874901	-2
0.001	4.5	0.530836004984621	-2
0.001	4.5	0.537687311136551	-2
0.001	4.5	0.568691453001975	-2
0.001	4.5	0.578050143938526	-2
0.001	4.5	0.630012404458057	-2
0.001	4.5	0.559855152750288	-2
0.001	4.5	0.569004405191663	-2
0.001	4.5	0.55929195397016	-2
0.001	4.5	0.5452059952338	-2
0.001	4.5	0.537633585895719	-2
0.001	4.5	0.501004234231232	-2
0.001	4.5	0.554486178781644	-2
0.001	4.5	0.557348775279252	-2
0.001	4.5	0.528198182241795	-2
0.001	4.5	0.464421934882239	-2
0.001	4.5	0.552970917683069	-2
0.001	4.5	0.529801340177073	-2
0.001	4.5	0.550670075543167	-2
0.001	4.5	0.528102890969421	-2
0.001	4.5	0.552838844767166	-2
0.001	4.5	0.588721410260177	-2
0.001	4.5	0.563246790441326	-2
0.001	4.5	0.513039248571658	-2
0.001	4.5	0.368787423886715	-2
