dt	pCa	delta_hsl	mode
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	0	-2
0.001	6.1	-0.0744651786303621	-2
0.001	6.1	-0.0560239068349802	-2
0.001	6.1	0.0135817007449077	-2
0.001	6.1	0.0494500850088571	-2
0.001	6.1	0.0069608499259175	-2
0.001	6.1	-0.017576358910901	-2
0.001	6.1	0.0145559173693073	-2
0.001	6.1	0.0741543568888119	-2
0.001	6.1	-0.00834589074815995	-2
0.001	6.1	0.0417367361742436	-2
0.001	6.1	0.0253272042884873	-2
0.001	6.1	0.0448363247867292	-2
0.001	6.1	0.0816148660453564	-2
0.001	6.1	-0.0308391400953951	-2
0.001	6.1	-0.04449960964007	-2
0.001	6.1	-0.0540249813052469	-2
0.001	6.1	-0.0406147371606949	-2
0.001	6.1	-0.0721955211654404	-2
0.001	6.1	-0.0417926923819323	-2
0.001	6.1	0.00629267620865903	-2
0.001	6.1	0.0471830236099322	-2
0.001	6.1	0.00722118919270542	-2
0.001	6.1	0.00944765922577062	-2
0.001	6.1	0.0564532607477304	-2
0.001	6.1	0.0493810980383387	-2
0.001	6.1	0.00783225647592189	-2
0.001	6.1	-0.0682653121098156	-2
0.001	6.1	-0.0578319522080619	-2
0.001	6.1	-0.0382406136318423	-2
0.001	6.1	-0.0468735244189702	-2
0.001	6.1	-0.056672030745176	-2
0.001	6.1	0.0480157077354306	-2
0.001	6.1	0.126652759269518	-2
0.001	6.1	0.0372376231321141	-2
0.001	6.1	0.0378294672020729	-2
0.001	6.1	0.0265093723367045	-2
0.001	6.1	0.0151111811544524	-2
0.001	6.1	-0.00220058503282416	-2
0.001	6.1	-0.095954907896612	-2
0.001	6.1	-0.044745675450713	-2
0.001	6.1	-0.0200099719857008	-2
0.001	6.1	-0.021247098724416	-2
0.001	6.1	-0.0345016111680252	-2
0.001	6.1	0.0672030015853124	-2
0.001	6.1	0.0904303083905234	-2
0.001	6.1	0.0869342586997846	-2
0.001	6.1	0.0211116984326054	-2
0.001	6.1	-0.010022633773815	-2
0.001	6.1	-0.0518418219942305	-2
0.001	6.1	-0.0441123139480624	-2
0.001	6.1	-0.0878564699560229	-2
0.001	6.1	-0.0962266597643975	-2
0.001	6.1	-0.0198602814255082	-2
0.001	6.1	0.00691069808908651	-2
0.001	6.1	0.0203166845744818	-2
0.001	6.1	0.0187867572435607	-2
0.001	6.1	0.0617001330936091	-2
0.001	6.1	0.115892775672364	-2
0.001	6.1	0.0479856337256024	-2
0.001	6.1	0.00807051027345551	-2
0.001	6.1	-0.0196053038107493	-2
0.001	6.1	-0.0041665630881198	-2
0.001	6.1	0.0115456723544867	-2
0.001	6.1	-0.0733643950611622	-2
0.001	6.1	-0.00771279123387103	-2
0.001	6.1	0.0369390237733569	-2
0.001	6.1	0.0778022743036217	-2
0.001	6.1	-0.0337630452704616	-2
0.001	6.1	0.0178158021626587	-2
0.001	6.1	0.00555889194720294	-2
0.001	6.1	0.0209532473777472	-2
0.001	6.1	-0.0553444045785909	-2
0.001	6.1	-0.0616645993604834	-2
0.001	6.1	-0.0465650339531294	-2
0.001	6.1	-0.0137294256926452	-2
0.001	6.1	0.0122561270525239	-2
0.001	6.1	-0.0289329528027338	-2
0.001	6.1	0.0164850363398727	-2
0.001	6.1	0.0579198359571365	-2
0.001	6.1	-0.00420131786154343	-2
0.001	6.1	-0.00505530709574487	-2
0.001	6.1	0.0559581884133422	-2
0.001	6.1	0.0558836086238443	-2
0.001	6.1	-0.0403754368110185	-2
0.001	6.1	-0.0527259216651146	-2
0.001	6.1	0.03344063580289	-2
0.001	6.1	0.0187553550797475	-2
0.001	6.1	0.0176905731793795	-2
0.001	6.1	-0.0193560703241928	-2
0.001	6.1	0.0278649541915001	-2
0.001	6.1	0.0432193991430267	-2
0.001	6.1	0.0388977936495394	-2
0.001	6.1	-0.063833637925427	-2
0.001	6.1	0.000715715477781487	-2
0.001	6.1	-0.0515358771569936	-2
0.001	6.1	0.00280622761806626	-2
0.001	6.1	-0.0252733944237207	-2
0.001	6.1	0.021756078852377	-2
0.001	6.1	0.13715641888507	-2
0.001	6.1	0.200294835257864	-2
0.001	6.1	0.264377528742671	-2
0.001	6.1	0.319226391649408	-2
0.001	6.1	0.440888484870811	-2
0.001	6.1	0.504807741116792	-2
0.001	6.1	0.457688596407934	-2
0.001	6.1	0.55687437284837	-2
0.001	6.1	0.617958361411183	-2
0.001	6.1	0.684198092436645	-2
0.001	6.1	0.561979564189187	-2
0.001	6.1	0.554998260966158	-2
0.001	6.1	0.592812454393879	-2
0.001	6.1	0.606078373833498	-2
0.001	6.1	0.592661774722728	-2
0.001	6.1	0.482781783542578	-2
0.001	6.1	0.483390726900097	-2
0.001	6.1	0.501485807137669	-2
0.001	6.1	0.521084257224629	-2
0.001	6.1	0.501841879994572	-2
0.001	6.1	0.612757139467703	-2
0.001	6.1	0.595419711040222	-2
0.001	6.1	0.599894436759314	-2
0.001	6.1	0.584235914512192	-2
0.001	6.1	0.602071420433504	-2
0.001	6.1	0.56274275558053	-2
0.001	6.1	0.520473069454965	-2
0.001	6.1	0.52373033296476	-2
0.001	6.1	0.500067366315989	-2
0.001	6.1	0.49547300723475	-2
0.001	6.1	0.506087297343356	-2
0.001	6.1	0.480886844933366	-2
0.001	6.1	0.562045466142536	-2
0.001	6.1	0.639729883559994	-2
0.001	6.1	0.70974627751184	-2
0.001	6.1	0.580425826369037	-2
0.001	6.1	0.589554113509848	-2
0.001	6.1	0.564689123745893	-2
0.001	6.1	0.558275074123458	-2
0.001	6.1	0.564930797400621	-2
0.001	6.1	0.477340971241574	-2
0.001	6.1	0.488434187083158	-2
0.001	6.1	0.566941763182285	-2
0.001	6.1	0.572279357715843	-2
0.001	6.1	0.526695186764073	-2
0.001	6.1	0.600550077069784	-2
0.001	6.1	0.626531568297878	-2
0.001	6.1	0.602800284358864	-2
0.001	6.1	0.506220535882221	-2
0.001	6.1	0.510351165950624	-2
0.001	6.1	0.501821996907665	-2
0.001	6.1	0.48697794850159	-2
0.001	6.1	0.421959023886757	-2
0.001	6.1	0.45884622302151	-2
0.001	6.1	0.532515882030339	-2
0.001	6.1	0.56920125073907	-2
0.001	6.1	0.573786529896097	-2
0.001	6.1	0.578095052789422	-2
0.001	6.1	0.661439584888512	-2
0.001	6.1	0.665379577173553	-2
0.001	6.1	0.530686839769942	-2
0.001	6.1	0.500517236570886	-2
0.001	6.1	0.562263049487456	-2
0.001	6.1	0.526178903187656	-2
0.001	6.1	0.555488181799319	-2
0.001	6.1	0.515867818947527	-2
0.001	6.1	0.588969253457435	-2
0.001	6.1	0.595023604417975	-2
0.001	6.1	0.600227888961854	-2
0.001	6.1	0.587576085395085	-2
0.001	6.1	0.608232431434089	-2
0.001	6.1	0.53947894834846	-2
0.001	6.1	0.505052845837099	-2
0.001	6.1	0.479770815608845	-2
0.001	6.1	0.483191451910898	-2
0.001	6.1	0.479519970963793	-2
0.001	6.1	0.525004100231854	-2
0.001	6.1	0.498388249985283	-2
0.001	6.1	0.51837505632534	-2
0.001	6.1	0.577524836059865	-2
0.001	6.1	0.635171178697874	-2
0.001	6.1	0.579558670473716	-2
0.001	6.1	0.542558220963201	-2
0.001	6.1	0.5059166519261	-2
0.001	6.1	0.438052747849042	-2
0.001	6.1	0.242044284166923	-2
0.001	6.1	0.0842528411651529	-2
0.001	6.1	-0.0305122516099345	-2
0.001	6.1	-0.154944015980618	-2
0.001	6.1	-0.247856298796023	-2
0.001	6.1	-0.419874655161948	-2
0.001	6.1	-0.463744457652865	-2
0.001	6.1	-0.484855201999835	-2
0.001	6.1	-0.499242274245262	-2
0.001	6.1	-0.564644769274537	-2
0.001	6.1	-0.462991146160221	-2
0.001	6.1	-0.416867660482694	-2
0.001	6.1	-0.461591938358197	-2
0.001	6.1	-0.543974013882462	-2
0.001	6.1	-0.524112215166724	-2
0.001	6.1	-0.508171338233069	-2
0.001	6.1	-0.551418702871388	-2
0.001	6.1	-0.628032484982441	-2
0.001	6.1	-0.656112221906142	-2
0.001	6.1	-0.637214677256225	-2
0.001	6.1	-0.575628335327337	-2
0.001	6.1	-0.619331298936231	-2
0.001	6.1	-0.55314194530888	-2
0.001	6.1	-0.496276270220051	-2
0.001	6.1	-0.414376649564019	-2
0.001	6.1	-0.492085401067015	-2
0.001	6.1	-0.480886857541691	-2
0.001	6.1	-0.473006106620232	-2
0.001	6.1	-0.485136577382491	-2
