1680.75231224336	10708.4638946606	43755.7978134867
1675.72950590899	10706.0256944763	43796.1443149446
1670.97670789694	10704.9380171302	43810.0699379924
1665.28598874934	10694.48285306	43826.7721215398
1660.06792932952	10687.9319991569	43808.4383507496
1658.15439126664	10677.8547647399	43796.651045201
1659.03817953776	10680.4920831931	43766.333349521
1660.64439966578	10677.0244912039	43744.8279454326
1663.54904266627	10679.4518789139	43713.9006369357
1663.33996078983	10673.112726728	43708.8315390913
1663.50160123218	10673.7501606133	43714.0403822131
1662.65964647952	10670.7753667255	43740.055441537
1666.4868006728	10671.423022851	43767.8279364976
1664.45299938462	10670.4378887662	43802.1190211525
1657.45358618978	10678.0904932315	43835.024044232
1644.02294671293	10686.0810826495	43864.7688216723
1633.28278426909	10692.0106460338	43883.8227975636
1614.05128438962	10694.0087504941	43883.1018252277
1598.2502294078	10697.4931510326	43879.1772704518
1583.69047247312	10701.5809891833	43866.4901043035
1580.07092566049	10701.9510438442	43852.4728166304
1575.98619855209	10706.6280468413	43816.149028558
1577.47984166425	10701.477346269	43798.6509518476
1579.54960715037	10700.8849793675	43778.9798376687
1583.506936049	10704.1001451797	43781.2075061831
1587.65413518653	10719.2369699121	43777.3927434377
1598.90903349479	10732.0632511542	43797.0390657855
1606.84567232136	10747.55382117	43811.120649827
1610.0159773827	10752.2514752271	43847.3290706506
1613.46209362798	10760.6814838994	43860.2825135485
1616.41408403008	10763.1388324305	43879.7425178283
1615.97089496141	10770.894759966	43871.8328038777
1610.45031012031	10768.2859033586	43867.4246945751
1605.39550697204	10770.9337639951	43842.0067133811
1601.32455434895	10766.5221672478	43821.2870887527
1607.81021621119	10769.6612448588	43791.7994260202
1616.41884941557	10769.6308440478	43772.0098238228
1627.94310130872	10772.8506773269	43746.0575047645
1633.70863871152	10771.7379446409	43732.6857863588
1645.86496090032	10773.7492294665	43742.6731039816
1656.98680664861	10772.3131875796	43768.0408403159
1666.8107883977	10767.9395297127	43794.500116754
1664.96530664151	10762.1442369543	43807.8064678259
1667.16735586865	10755.7987206821	43826.5465861307
1671.59920848686	10749.6196200889	43836.7223078875
1680.92069542674	10741.462661872	43849.4700090797
1685.24849343217	10736.0253033601	43835.9534762557
1691.12395974339	10723.2438589337	43821.1884387434
1692.24279860088	10711.7647260776	43790.0735134706
1693.20902128875	10693.6027754709	43776.59886555
1697.95932017509	10683.4487147013	43746.265087517
1706.18378641926	10670.4595504217	43735.9606858472
1717.27813628976	10665.3711041854	43720.6732132167
1724.62607419491	10653.4561852835	43736.2098590545
1729.2129693626	10649.8917732924	43741.4686921656
1730.88304124051	10646.2466493698	43775.009528623
1729.40599717744	10652.9356485128	43799.1309054423
1720.31931107718	10660.9169475008	43828.4138612968
1710.42193990143	10674.9593622696	43831.7549958961
1695.60133042405	10682.6841710898	43839.1793141246
1680.85536928005	10690.1894199824	43835.6109629666
1663.11440382183	10692.2725114245	43830.3648519392
1650.61569311829	10694.570117935	43806.9221800365
1636.24972838681	10700.9844294574	43781.2694369623
1629.96316855619	10710.4285901612	43759.44046957
1624.87677041646	10712.7655814346	43751.8286185242
1625.67107111616	10713.8830016118	43746.4072192742
1626.97925515037	10715.3165538035	43736.3749690953
1634.27577911375	10721.4018163807	43749.2534919829
1640.0837881639	10729.4541046525	43770.5472620753
1645.26998403408	10735.4022248627	43806.8866574621
1639.04591345993	10744.9178125135	43817.7087093352
1633.68173633494	10748.5331643236	43838.6611919766
1627.35087356244	10756.732468374	43846.9898582015
1618.7393615381	10760.3113690913	43862.081710651
1608.36228901428	10771.6000017726	43843.4744345149
1603.15526624667	10777.9468278909	43825.9100913328
1604.27587315758	10782.8019539466	43789.3521779004
1612.47246209709	10782.9550328778	43775.5774578685
1621.92781207337	10788.1201173769	43749.0259184276
1633.28371751496	10787.4513804242	43737.9938023492
1643.77404283119	10797.842597004	43712.1691502321
1652.27029676269	10809.9828200085	43725.2280679577
1660.51669992828	10832.492489722	43760.6744652851
1662.96508279923	10847.8486019379	43832.8602983569
1662.89520547004	10867.0664598042	43904.8652603642
1660.98673236497	10871.3463756431	43958.0249642064
1658.04987342194	10866.1190032196	43953.9374879286
1644.22251437741	10848.7621723213	43909.3232802768
1632.04804384346	10823.1566587307	43836.794695753
1621.77294078232	10789.4846270964	43722.3793216672
1615.92310828773	10753.0283448176	43566.131798867
1609.88120976313	10715.1282280835	43399.1799661404
1610.6143038254	10672.0644889702	43289.0264646449
1616.70298298245	10634.3807511726	43214.6733091961
1633.40623133207	10612.9573275757	43192.0108324757
1648.66492467369	10613.8608143297	43215.5374747995
1666.36511532673	10628.6966858571	43356.7087804837
1678.92425152231	10656.8891253713	43566.4604288367
1687.85868213772	10702.0868142377	43876.2574276522
1694.05628943411	10781.1998255809	44261.463453385
1703.54820149064	10875.9606319145	44787.2971584386
1712.66792396011	10990.8341228694	45391.8382108939
1722.40041600559	11112.5085397011	46098.1112207058
1737.00112672647	11260.5842379181	46865.6157496577
1754.45016758406	11421.8169834612	47763.9494652243
1773.83017060889	11606.5259561504	48747.87165876
1797.54816383059	11791.5907865992	49830.7296483413
1824.49180309383	11993.4317440934	50965.8742655736
1847.46574762887	12195.050411401	52200.851427493
1870.83547029282	12403.6563524548	53504.0734159574
1890.35244779243	12599.1570833819	54847.6344043448
1911.99524443999	12788.8076424905	56178.2851944088
1924.08521728781	12964.8391996705	57517.3899539809
1931.35717592485	13129.0890124859	58824.4004424035
1936.45784616222	13272.9217619845	60050.1149274171
1947.25530946695	13402.2385034683	61171.4619393516
1953.24042714346	13510.4094653932	62190.9643989692
1962.55712288161	13600.1031791333	63138.8946971738
1973.04218673464	13665.8818272269	63966.9199769533
1997.15507077892	13713.3006163429	64681.7710637163
2022.3008110287	13757.7659811788	65291.1060011847
2047.26889447166	13792.3482365161	65913.0022585361
2069.38270939959	13824.6752907046	66487.6869528739
2094.7423500289	13852.9100874133	67018.6406786108
2117.77009025788	13895.2113102942	67468.8764593322
2139.16301240245	13926.7057668417	67888.9940649847
2153.69102167591	13959.6637891483	68231.7786257743
2164.52330479896	13984.0894430318	68523.79703814
2177.74278620947	14010.0188902396	68721.8164825736
2188.96667552764	14023.9388374279	68877.5703505841
2195.2314284091	14038.8589361774	68934.780462398
2196.70997053179	14039.5689441368	68955.1608228953
2207.91165100411	14043.1278912782	68921.4910614316
